No,year,month,day,hour,season,DEWP,HUMI,PRES,TEMP,Iws,precipitation,Iprec,Air Quality,cbwd_new
25638,2012,12,4,5,4,-3.0,69.43,1025.1,2.0,106.0,0.0,0.0,3,3
25639,2012,12,4,6,4,-3.0,69.43,1025.1,2.0,0.0,0.0,0.0,3,5
25640,2012,12,4,7,4,-2.0,74.78,1025.1,2.0,0.0,0.0,0.0,3,5
25641,2012,12,4,8,4,-2.0,64.9,1025.1,4.0,2.0,0.0,0.0,3,3
25642,2012,12,4,9,4,-4.0,48.63,1025.1,6.0,2.0,0.0,0.0,3,1
25643,2012,12,4,10,4,-5.0,39.32,1025.1,8.0,5.0,0.0,0.0,3,1
25644,2012,12,4,11,4,-5.0,36.74,1025.1,9.0,6.0,0.0,0.0,3,1
25645,2012,12,4,12,4,-6.0,31.84,1024.0,10.0,1.0,0.0,0.0,3,5
25646,2012,12,4,13,4,-6.0,29.79,1023.0,11.0,2.0,0.0,0.0,2,5
25647,2012,12,4,14,4,-7.0,27.58,1022.0,11.0,3.0,0.0,0.0,2,1
25648,2012,12,4,15,4,-10.0,21.82,1022.0,11.0,6.0,0.0,0.0,2,1
25649,2012,12,4,16,4,-8.0,27.29,1021.0,10.0,9.0,0.0,0.0,2,1
25650,2012,12,4,17,4,-6.0,34.05,1021.0,9.0,13.0,0.0,0.0,2,1
25651,2012,12,4,18,4,-3.0,42.71,1022.0,9.0,4.0,0.0,0.0,2,2
25652,2012,12,4,19,4,-3.0,45.7,1022.0,8.0,7.0,0.0,0.0,2,2
25653,2012,12,4,20,4,-3.0,45.7,1023.0,8.0,9.0,0.0,0.0,2,2
25654,2012,12,4,21,4,-2.0,49.22,1023.0,8.0,11.0,0.0,0.0,2,2
25655,2012,12,4,22,4,-1.0,52.98,1023.0,8.0,13.0,0.0,0.0,2,2
25656,2012,12,4,23,4,0.0,61.01,1023.0,7.0,14.0,0.0,0.0,2,2
25657,2012,12,5,0,4,0.0,61.01,1022.0,7.0,16.0,0.0,0.0,2,2
25658,2012,12,5,1,4,0.0,56.99,1022.0,8.0,2.0,0.0,0.0,2,1
25659,2012,12,5,2,4,1.0,61.26,1021.0,8.0,4.0,0.0,0.0,2,1
25660,2012,12,5,3,4,1.0,65.59,1021.0,7.0,5.0,0.0,0.0,2,1
25661,2012,12,5,4,4,2.0,70.47,1021.0,7.0,6.0,0.0,0.0,2,1
25662,2012,12,5,5,4,2.0,70.47,1020.0,7.0,2.0,0.0,0.0,2,2
25663,2012,12,5,6,4,1.0,70.27,1020.0,6.0,2.0,0.0,0.0,2,4
25664,2012,12,5,7,4,2.0,75.49,1021.0,6.0,4.0,0.0,0.0,2,4
25665,2012,12,5,8,4,3.0,75.67,1022.0,7.0,6.0,0.0,0.0,2,4
25666,2012,12,5,9,4,2.0,61.51,1022.0,9.0,10.0,0.0,0.0,3,4
25667,2012,12,5,10,4,1.0,53.53,1021.0,10.0,5.0,0.0,0.0,3,3
25668,2012,12,5,11,4,1.0,50.08,1022.0,11.0,12.0,0.0,0.0,3,3
25669,2012,12,5,12,4,-1.0,40.54,1021.0,12.0,20.0,0.0,0.0,3,3
25670,2012,12,5,13,4,-4.0,30.39,1020.0,13.0,29.0,0.0,0.0,3,3
25671,2012,12,5,14,4,-5.0,28.18,1020.0,13.0,38.0,0.0,0.0,3,3
25672,2012,12,5,15,4,-6.0,27.88,1021.0,12.0,47.0,0.0,0.0,3,3
25674,2012,12,5,17,4,-6.0,34.05,1022.0,9.0,62.0,0.0,0.0,2,3
25675,2012,12,5,18,4,-7.0,33.74,1024.0,8.0,67.0,0.0,0.0,2,3
25676,2012,12,5,19,4,-7.0,36.13,1025.1,7.0,72.0,0.0,0.0,3,3
25677,2012,12,5,20,4,-8.0,33.43,1025.1,7.0,79.0,0.0,0.0,3,3
25678,2012,12,5,21,4,-7.0,38.7,1026.1,6.0,85.0,0.0,0.0,3,3
25679,2012,12,5,22,4,-6.0,44.8,1027.1,5.0,90.0,0.0,0.0,3,3
25680,2012,12,5,23,4,-8.0,38.39,1027.1,5.0,96.0,0.0,0.0,3,3
25681,2012,12,6,0,4,-11.0,32.5,1028.1,4.0,101.0,0.0,0.0,2,3
25682,2012,12,6,1,4,-10.0,37.77,1027.1,3.0,5.0,0.0,0.0,2,1
25683,2012,12,6,2,4,-9.0,43.88,1027.1,2.0,9.0,0.0,0.0,2,1
25684,2012,12,6,3,4,-10.0,43.57,1026.1,1.0,12.0,0.0,0.0,2,1
25685,2012,12,6,4,4,-10.0,43.57,1026.1,1.0,14.0,0.0,0.0,2,1
25686,2012,12,6,5,4,-9.0,50.68,1026.1,0.0,2.0,0.0,0.0,2,3
25687,2012,12,6,6,4,-7.0,59.21,1026.1,0.0,3.0,0.0,0.0,2,3
25688,2012,12,6,7,4,-5.0,69.0,1026.1,0.0,2.0,0.0,0.0,2,4
25689,2012,12,6,8,4,-7.0,47.74,1027.1,3.0,4.0,0.0,0.0,2,4
25690,2012,12,6,9,4,-8.0,38.39,1027.1,5.0,2.0,0.0,0.0,2,3
25691,2012,12,6,10,4,-7.0,33.74,1027.1,8.0,1.0,0.0,0.0,2,5
25692,2012,12,6,11,4,-7.0,31.53,1026.1,9.0,2.0,0.0,0.0,1,4
25693,2012,12,6,12,4,-6.0,31.84,1025.1,10.0,3.0,0.0,0.0,1,2
25694,2012,12,6,13,4,-7.0,29.48,1024.0,10.0,7.0,0.0,0.0,2,2
25695,2012,12,6,14,4,-7.0,29.48,1023.0,10.0,11.0,0.0,0.0,2,2
25696,2012,12,6,15,4,-7.0,29.48,1023.0,10.0,4.0,0.0,0.0,2,4
25697,2012,12,6,16,4,-8.0,29.18,1023.0,9.0,5.0,0.0,0.0,2,2
25698,2012,12,6,17,4,-6.0,36.44,1023.0,8.0,10.0,0.0,0.0,2,2
25699,2012,12,6,18,4,-4.0,42.4,1022.0,8.0,14.0,0.0,0.0,2,2
25700,2012,12,6,19,4,-2.0,49.22,1022.0,8.0,19.0,0.0,0.0,2,2
25701,2012,12,6,20,4,-1.0,52.98,1022.0,8.0,24.0,0.0,0.0,2,2
25702,2012,12,6,21,4,0.0,56.99,1022.0,8.0,27.0,0.0,0.0,2,2
25703,2012,12,6,22,4,1.0,65.59,1022.0,7.0,30.0,0.0,0.0,2,2
25704,2012,12,6,23,4,2.0,65.82,1022.0,8.0,4.0,0.0,0.0,2,4
25705,2012,12,7,0,4,1.0,61.26,1022.0,8.0,8.0,0.0,0.0,2,4
25706,2012,12,7,1,4,1.0,61.26,1020.0,8.0,5.0,0.0,0.0,1,2
25707,2012,12,7,2,4,0.0,56.99,1020.0,8.0,4.0,0.0,0.0,2,4
25708,2012,12,7,3,4,0.0,65.36,1020.0,6.0,7.0,0.0,0.0,2,4
25709,2012,12,7,4,4,0.0,65.36,1020.0,6.0,9.0,0.0,0.0,2,4
25710,2012,12,7,5,4,-1.0,60.76,1021.0,6.0,10.0,0.0,0.0,2,4
25711,2012,12,7,6,4,0.0,70.06,1022.0,5.0,11.0,0.0,0.0,2,4
25712,2012,12,7,7,4,0.0,80.63,1022.0,3.0,13.0,0.0,0.0,2,4
25713,2012,12,7,8,4,2.0,70.47,1022.0,7.0,16.0,0.0,0.0,3,4
25714,2012,12,7,9,4,0.0,53.26,1022.0,9.0,20.0,0.0,0.0,3,4
25715,2012,12,7,10,4,0.0,43.6,1022.0,12.0,23.0,0.0,0.0,3,4
25716,2012,12,7,11,4,1.0,43.9,1022.0,13.0,5.0,0.0,0.0,3,3
25717,2012,12,7,12,4,1.0,41.14,1021.0,14.0,10.0,0.0,0.0,3,3
25718,2012,12,7,13,4,2.0,41.43,1020.0,15.0,14.0,0.0,0.0,4,3
25719,2012,12,7,14,4,1.0,41.14,1020.0,14.0,20.0,0.0,0.0,3,3
25720,2012,12,7,15,4,-2.0,33.05,1021.0,14.0,25.0,0.0,0.0,3,3
25721,2012,12,7,16,4,-3.0,32.75,1021.0,13.0,30.0,0.0,0.0,3,3
25722,2012,12,7,17,4,-3.0,37.36,1022.0,11.0,33.0,0.0,0.0,3,3
25723,2012,12,7,18,4,-3.0,39.93,1022.0,10.0,36.0,0.0,0.0,3,3
25724,2012,12,7,19,4,-3.0,42.71,1023.0,9.0,39.0,0.0,0.0,3,3
25725,2012,12,7,20,4,-4.0,39.63,1023.0,9.0,42.0,0.0,0.0,3,3
25726,2012,12,7,21,4,-4.0,42.4,1024.0,8.0,45.0,0.0,0.0,3,3
25727,2012,12,7,22,4,-4.0,45.4,1024.0,7.0,48.0,0.0,0.0,3,3
25728,2012,12,7,23,4,-4.0,48.63,1024.0,6.0,3.0,0.0,0.0,3,1
25729,2012,12,8,0,4,-3.0,56.18,1024.0,5.0,7.0,0.0,0.0,4,1
25730,2012,12,8,1,4,-1.0,65.13,1025.1,5.0,8.0,0.0,0.0,4,1
25731,2012,12,8,2,4,-1.0,65.13,1024.0,5.0,9.0,0.0,0.0,4,1
25732,2012,12,8,3,4,-1.0,74.96,1024.0,3.0,10.0,0.0,0.0,4,1
25733,2012,12,8,4,4,0.0,80.63,1024.0,3.0,11.0,0.0,0.0,5,1
25734,2012,12,8,5,4,0.0,86.58,1024.0,2.0,2.0,0.0,0.0,5,4
25735,2012,12,8,6,4,1.0,86.68,1024.0,3.0,0.0,0.0,0.0,4,5
25736,2012,12,8,7,4,0.0,80.63,1024.0,3.0,1.0,0.0,0.0,5,1
25737,2012,12,8,8,4,1.0,80.78,1025.1,4.0,0.0,0.0,0.0,5,5
25738,2012,12,8,9,4,2.0,75.49,1025.1,6.0,1.0,0.0,0.0,5,5
25739,2012,12,8,10,4,2.0,70.47,1025.1,7.0,2.0,0.0,0.0,5,3
25740,2012,12,8,11,4,1.0,57.25,1025.1,9.0,4.0,0.0,0.0,5,3
25741,2012,12,8,12,4,0.0,49.8,1024.0,10.0,7.0,0.0,0.0,5,3
25742,2012,12,8,13,4,-4.0,34.66,1023.0,11.0,11.0,0.0,0.0,4,3
25743,2012,12,8,14,4,-8.0,25.53,1022.0,11.0,16.0,0.0,0.0,4,3
25744,2012,12,8,15,4,-9.0,23.61,1022.0,11.0,21.0,0.0,0.0,3,3
25745,2012,12,8,16,4,-6.0,31.84,1022.0,10.0,25.0,0.0,0.0,4,3
25746,2012,12,8,17,4,-4.0,42.4,1023.0,8.0,3.0,0.0,0.0,5,1
25747,2012,12,8,18,4,-3.0,48.93,1023.0,7.0,7.0,0.0,0.0,5,1
25748,2012,12,8,19,4,-3.0,48.93,1023.0,7.0,11.0,0.0,0.0,5,1
25749,2012,12,8,20,4,-2.0,56.45,1024.0,6.0,15.0,0.0,0.0,5,1
25750,2012,12,8,21,4,-2.0,56.45,1024.0,6.0,19.0,0.0,0.0,5,1
25751,2012,12,8,22,4,-2.0,60.51,1024.0,5.0,23.0,0.0,0.0,5,1
25752,2012,12,8,23,4,-3.0,60.25,1024.0,4.0,27.0,0.0,0.0,5,1
25753,2012,12,9,0,4,-2.0,64.9,1025.1,4.0,32.0,0.0,0.0,4,1
25754,2012,12,9,1,4,-2.0,69.64,1025.1,3.0,36.0,0.0,0.0,4,1
25755,2012,12,9,2,4,-1.0,74.96,1025.1,3.0,40.0,0.0,0.0,4,1
25756,2012,12,9,3,4,-2.0,69.64,1025.1,3.0,44.0,0.0,0.0,3,1
25757,2012,12,9,4,4,-3.0,64.66,1025.1,3.0,51.0,0.0,0.0,3,1
25758,2012,12,9,5,4,-7.0,51.27,1025.1,2.0,57.0,0.0,0.0,4,1
25759,2012,12,9,6,4,-11.0,40.24,1026.1,1.0,5.0,0.0,0.0,3,3
25760,2012,12,9,7,4,-11.0,40.24,1026.1,1.0,10.0,0.0,0.0,3,3
25761,2012,12,9,8,4,-9.0,43.88,1027.1,2.0,14.0,0.0,0.0,3,3
25762,2012,12,9,9,4,-10.0,37.77,1027.1,3.0,19.0,0.0,0.0,3,3
25763,2012,12,9,10,4,-10.0,37.77,1028.1,3.0,5.0,0.0,0.0,2,1
25764,2012,12,9,11,4,-8.0,38.39,1027.1,5.0,10.0,0.0,0.0,2,1
25765,2012,12,9,12,4,-10.0,30.61,1026.1,6.0,5.0,0.0,0.0,2,3
25766,2012,12,9,13,4,-13.0,24.06,1026.1,6.0,10.0,0.0,0.0,2,3
25767,2012,12,9,14,4,-12.0,26.09,1025.1,6.0,14.0,0.0,0.0,2,3
25768,2012,12,9,15,4,-14.0,23.77,1025.1,5.0,20.0,0.0,0.0,2,3
25769,2012,12,9,16,4,-13.0,25.79,1025.1,5.0,25.0,0.0,0.0,2,3
25770,2012,12,9,17,4,-12.0,32.19,1025.1,3.0,4.0,0.0,0.0,2,1
25771,2012,12,9,18,4,-10.0,40.55,1026.1,2.0,8.0,0.0,0.0,2,1
25772,2012,12,9,19,4,-11.0,37.45,1026.1,2.0,3.0,0.0,0.0,2,3
25773,2012,12,9,20,4,-10.0,43.57,1027.1,1.0,3.0,0.0,0.0,2,1
25774,2012,12,9,21,4,-8.0,47.44,1027.1,2.0,3.0,0.0,0.0,2,3
25775,2012,12,9,22,4,-7.0,55.08,1027.1,1.0,3.0,0.0,0.0,2,1
25776,2012,12,9,23,4,-6.0,59.48,1027.1,1.0,6.0,0.0,0.0,2,1
25777,2012,12,10,0,4,-7.0,51.27,1027.1,2.0,10.0,0.0,0.0,2,1
25778,2012,12,10,1,4,-6.0,59.48,1026.1,1.0,13.0,0.0,0.0,2,1
25779,2012,12,10,2,4,-7.0,55.08,1027.1,1.0,16.0,0.0,0.0,2,1
25780,2012,12,10,3,4,-8.0,54.8,1026.1,0.0,18.0,0.0,0.0,2,1
25781,2012,12,10,4,4,-7.0,59.21,1026.1,0.0,2.0,0.0,0.0,2,3
25782,2012,12,10,5,4,-6.0,63.94,1026.1,0.0,3.0,0.0,0.0,2,1
25783,2012,12,10,6,4,-6.0,63.94,1026.1,0.0,6.0,0.0,0.0,2,1
25784,2012,12,10,7,4,-6.0,59.48,1026.1,1.0,2.0,0.0,0.0,2,3
25785,2012,12,10,8,4,-6.0,55.36,1027.1,2.0,5.0,0.0,0.0,2,3
25786,2012,12,10,9,4,-5.0,51.84,1027.1,4.0,3.0,0.0,0.0,2,1
25787,2012,12,10,10,4,-5.0,48.34,1027.1,5.0,7.0,0.0,0.0,3,1
25788,2012,12,10,11,4,-4.0,52.13,1027.1,5.0,10.0,0.0,0.0,3,1
25789,2012,12,10,12,4,-3.0,52.41,1026.1,6.0,12.0,0.0,0.0,3,1
25790,2012,12,10,13,4,-3.0,48.93,1025.1,7.0,15.0,0.0,0.0,2,1
25791,2012,12,10,14,4,-4.0,45.4,1024.0,7.0,17.0,0.0,0.0,2,1
25792,2012,12,10,15,4,-4.0,45.4,1024.0,7.0,19.0,0.0,0.0,2,1
25793,2012,12,10,16,4,-4.0,45.4,1024.0,7.0,23.0,0.0,0.0,3,1
25794,2012,12,10,17,4,-3.0,52.41,1025.1,6.0,27.0,0.0,0.0,3,1
25795,2012,12,10,18,4,-3.0,52.41,1025.1,6.0,31.0,0.0,0.0,3,1
25796,2012,12,10,19,4,-3.0,52.41,1025.1,6.0,35.0,0.0,0.0,3,1
25797,2012,12,10,20,4,-1.0,60.76,1026.1,6.0,38.0,0.0,0.0,2,1
25798,2012,12,10,21,4,-2.0,56.45,1026.1,6.0,42.0,0.0,0.0,2,1
25799,2012,12,10,22,4,-1.0,60.76,1026.1,6.0,45.0,0.0,0.0,2,1
25800,2012,12,10,23,4,-1.0,65.13,1026.1,5.0,48.0,0.0,0.0,2,1
25801,2012,12,11,0,4,0.0,70.06,1026.1,5.0,50.0,0.0,0.0,1,1
25802,2012,12,11,1,4,0.0,75.14,1026.1,4.0,52.0,0.0,0.0,1,1
25803,2012,12,11,2,4,0.0,75.14,1025.1,4.0,55.0,0.0,0.0,1,1
25804,2012,12,11,3,4,0.0,75.14,1025.1,4.0,58.0,0.0,0.0,1,1
25805,2012,12,11,4,4,0.0,80.63,1025.1,3.0,2.0,0.0,0.0,1,3
25806,2012,12,11,5,4,0.0,80.63,1025.1,3.0,4.0,0.0,0.0,2,3
25807,2012,12,11,6,4,-1.0,80.49,1026.1,2.0,3.0,0.0,0.0,2,1
25808,2012,12,11,7,4,-1.0,86.47,1026.1,1.0,7.0,0.0,0.0,2,1
25809,2012,12,11,8,4,2.0,80.92,1027.1,5.0,11.0,0.0,0.0,2,1
25810,2012,12,11,9,4,2.0,70.47,1027.1,7.0,17.0,0.0,0.0,2,1
25811,2012,12,11,10,4,2.0,65.82,1028.1,8.0,22.0,0.0,0.0,2,1
25812,2012,12,11,11,4,-1.0,49.51,1027.1,9.0,27.0,0.0,0.0,1,1
25813,2012,12,11,12,4,-1.0,46.29,1027.1,10.0,31.0,0.0,0.0,1,1
25814,2012,12,11,13,4,0.0,49.8,1026.1,10.0,35.0,0.0,0.0,1,1
25815,2012,12,11,14,4,-1.0,43.31,1026.1,11.0,39.0,0.0,0.0,1,1
25816,2012,12,11,15,4,-1.0,49.51,1027.1,9.0,45.0,0.0,0.0,1,1
25817,2012,12,11,16,4,-2.0,46.0,1027.1,9.0,50.0,0.0,0.0,1,1
25818,2012,12,11,17,4,-1.0,52.98,1028.1,8.0,56.0,0.0,0.0,2,1
25819,2012,12,11,18,4,0.0,61.01,1028.1,7.0,62.0,0.0,0.0,1,1
25820,2012,12,11,19,4,0.0,65.36,1029.1,6.0,68.0,0.0,0.0,2,1
25821,2012,12,11,20,4,0.0,65.36,1029.1,6.0,73.0,0.0,0.0,2,1
25822,2012,12,11,21,4,0.0,65.36,1030.1,6.0,77.0,0.0,0.0,2,1
25823,2012,12,11,22,4,-1.0,65.13,1030.1,5.0,80.0,0.0,0.0,1,1
25824,2012,12,11,23,4,0.0,75.14,1030.1,4.0,83.0,0.0,0.0,2,1
25825,2012,12,12,0,4,-1.0,65.13,1030.1,5.0,86.0,0.0,0.0,2,1
25826,2012,12,12,1,4,-1.0,74.96,1030.1,3.0,90.0,0.0,0.0,2,1
25827,2012,12,12,2,4,-2.0,64.9,1030.1,4.0,93.0,0.0,0.0,2,1
25828,2012,12,12,3,4,-3.0,64.66,1030.1,3.0,96.0,0.0,0.0,2,1
25829,2012,12,12,4,4,-2.0,74.78,1029.1,2.0,99.0,0.0,0.0,2,1
25830,2012,12,12,5,4,-2.0,69.64,1029.1,3.0,100.0,0.0,0.0,2,1
25831,2012,12,12,6,4,-2.0,69.64,1030.1,3.0,103.0,0.0,0.0,2,1
25832,2012,12,12,7,4,-3.0,69.43,1030.1,2.0,104.0,0.0,0.0,2,1
25833,2012,12,12,8,4,0.0,70.06,1030.1,5.0,106.0,0.0,0.0,2,1
25834,2012,12,12,9,4,-2.0,52.7,1030.1,7.0,109.0,0.0,0.0,2,1
25835,2012,12,12,10,4,-2.0,49.22,1031.2,8.0,112.0,0.0,0.0,2,1
25836,2012,12,12,11,4,-2.0,46.0,1030.1,9.0,114.0,0.0,0.0,2,1
25837,2012,12,12,12,4,-3.0,42.71,1029.1,9.0,3.0,0.0,0.0,2,2
25838,2012,12,12,13,4,-3.0,42.71,1028.1,9.0,3.0,0.0,0.0,2,1
25839,2012,12,12,14,4,-2.0,43.01,1028.1,10.0,3.0,0.0,0.0,2,2
25840,2012,12,12,15,4,-1.0,46.29,1027.1,10.0,4.0,0.0,0.0,2,1
25841,2012,12,12,16,4,-2.0,43.01,1027.1,10.0,4.0,0.0,0.0,2,2
25842,2012,12,12,17,4,-1.0,49.51,1028.1,9.0,8.0,0.0,0.0,2,2
25843,2012,12,12,18,4,-1.0,52.98,1028.1,8.0,5.0,0.0,0.0,2,1
25844,2012,12,12,19,4,0.0,61.01,1029.1,7.0,3.0,0.0,0.0,2,2
25845,2012,12,12,20,4,1.0,65.59,1029.1,7.0,3.0,0.0,0.0,2,1
25846,2012,12,12,21,4,1.0,65.59,1029.1,7.0,5.0,0.0,0.0,2,1
25847,2012,12,12,22,4,2.0,70.47,1029.1,7.0,8.0,0.0,0.0,2,1
25848,2012,12,12,23,4,2.0,70.47,1029.1,7.0,3.0,0.0,0.0,2,2
25849,2012,12,13,0,4,1.0,65.59,1028.1,7.0,6.0,0.0,0.0,2,2
25850,2012,12,13,1,4,1.0,65.59,1028.1,7.0,9.0,0.0,0.0,2,2
25851,2012,12,13,2,4,2.0,70.47,1028.1,7.0,12.0,0.0,0.0,2,2
25852,2012,12,13,3,4,2.0,70.47,1027.1,7.0,14.0,0.0,0.0,2,2
25853,2012,12,13,4,4,3.0,75.67,1027.1,7.0,17.0,0.0,0.0,2,2
25854,2012,12,13,5,4,3.0,70.67,1026.1,8.0,20.0,0.0,0.0,2,2
25855,2012,12,13,6,4,4.0,75.84,1026.1,8.0,24.0,0.0,0.0,2,2
25856,2012,12,13,7,4,4.0,70.88,1026.1,9.0,28.0,0.0,0.0,1,2
25857,2012,12,13,8,4,5.0,71.07,1027.1,10.0,32.0,0.0,0.0,1,2
25858,2012,12,13,9,4,5.0,66.49,1027.1,11.0,38.0,0.0,0.0,1,2
25859,2012,12,13,10,4,6.0,66.71,1027.1,12.0,44.0,0.0,0.0,1,2
25860,2012,12,13,11,4,6.0,62.48,1026.1,13.0,51.0,0.0,0.0,1,2
25861,2012,12,13,12,4,6.0,58.54,1024.0,14.0,58.0,0.0,0.0,1,2
25862,2012,12,13,13,4,7.0,58.79,1023.0,15.0,65.0,0.0,0.0,1,2
25863,2012,12,13,14,4,7.0,62.71,1022.0,14.0,74.0,0.0,0.0,1,2
25864,2012,12,13,15,4,8.0,62.95,1021.0,15.0,82.0,0.0,0.0,1,2
25865,2012,12,13,16,4,8.0,62.95,1020.0,15.0,89.0,0.0,0.0,1,2
25866,2012,12,13,17,4,8.0,67.15,1020.0,14.0,95.0,0.0,0.0,1,2
25867,2012,12,13,18,4,9.0,71.85,1020.0,14.0,103.0,0.0,0.0,1,2
25868,2012,12,13,19,4,9.0,76.68,1019.0,13.0,110.0,0.0,0.0,1,2
25869,2012,12,13,20,4,10.0,76.84,1020.0,14.0,116.0,0.0,0.0,1,2
25870,2012,12,13,21,4,10.0,76.84,1019.0,14.0,122.0,0.0,0.0,1,2
25871,2012,12,13,22,4,11.0,82.14,1019.0,14.0,128.0,0.0,0.0,1,2
25872,2012,12,13,23,4,12.0,87.75,1019.0,14.0,134.0,0.0,0.0,1,2
25873,2012,12,14,0,4,12.0,87.75,1019.0,14.0,5.0,0.5,0.5,1,4
25874,2012,12,14,1,4,13.0,93.7,1018.0,14.0,11.0,0.7,1.2,1,4
25875,2012,12,14,2,4,13.0,87.84,1016.9,15.0,16.0,0.4,1.6,1,4
25876,2012,12,14,3,4,13.0,87.84,1016.9,15.0,20.0,0.0,0.0,1,4
25877,2012,12,14,4,4,13.0,87.84,1015.9,15.0,24.0,0.1,0.1,1,4
25878,2012,12,14,5,4,14.0,93.75,1015.9,15.0,3.0,0.0,0.0,1,2
25879,2012,12,14,6,4,13.0,93.7,1015.9,14.0,6.0,0.0,0.0,1,2
25880,2012,12,14,7,4,13.0,93.7,1015.9,14.0,8.0,0.0,0.0,1,2
25881,2012,12,14,8,4,14.0,93.75,1016.9,15.0,2.0,0.0,0.0,2,4
25882,2012,12,14,9,4,14.0,87.93,1018.0,16.0,5.0,0.0,0.0,2,4
25883,2012,12,14,10,4,12.0,77.17,1018.0,16.0,5.0,0.0,0.0,2,3
25884,2012,12,14,11,4,12.0,72.42,1018.0,17.0,9.0,0.0,0.0,3,3
25885,2012,12,14,12,4,12.0,67.99,1016.9,18.0,13.0,0.0,0.0,3,3
25886,2012,12,14,13,4,12.0,67.99,1015.9,18.0,18.0,0.0,0.0,3,3
25887,2012,12,14,14,4,11.0,63.64,1015.9,18.0,23.0,0.0,0.0,4,3
25888,2012,12,14,15,4,11.0,67.78,1015.9,17.0,29.0,0.0,0.0,4,3
25889,2012,12,14,16,4,11.0,82.14,1016.9,14.0,35.0,0.0,0.0,5,3
25890,2012,12,14,17,4,10.0,76.84,1016.9,14.0,41.0,0.0,0.0,4,3
25891,2012,12,14,18,4,9.0,81.88,1018.0,12.0,45.0,0.0,0.0,4,3
25892,2012,12,14,19,4,9.0,81.88,1018.0,12.0,49.0,0.0,0.0,4,3
25893,2012,12,14,20,4,9.0,81.88,1018.0,12.0,51.0,0.0,0.0,4,3
25894,2012,12,14,21,4,9.0,81.88,1018.0,12.0,54.0,0.0,0.0,3,3
25895,2012,12,14,22,4,7.0,76.35,1018.0,11.0,3.0,0.0,0.0,3,1
25896,2012,12,14,23,4,7.0,76.35,1016.9,11.0,7.0,0.0,0.0,3,1
25897,2012,12,15,0,4,7.0,76.35,1015.9,11.0,11.0,2.2,2.2,3,1
25898,2012,12,15,1,4,8.0,93.45,1018.0,9.0,16.0,2.8,5.0,3,1
25899,2012,12,15,2,4,7.0,93.4,1018.0,8.0,22.0,0.8,5.8,3,1
25900,2012,12,15,3,4,6.0,87.19,1018.0,8.0,28.0,1.9,7.7,3,1
25901,2012,12,15,4,4,7.0,93.4,1015.9,8.0,32.0,0.9,8.6,3,1
25902,2012,12,15,5,4,7.0,100.0,1016.9,7.0,5.0,1.4,10.0,3,3
25903,2012,12,15,6,4,6.0,93.35,1018.0,7.0,9.0,1.5,11.5,2,3
25904,2012,12,15,7,4,6.0,93.35,1019.0,7.0,15.0,1.7,13.2,2,3
25905,2012,12,15,8,4,6.0,93.35,1019.0,7.0,20.0,0.6,13.8,2,3
25906,2012,12,15,9,4,6.0,93.35,1020.0,7.0,25.0,0.0,0.0,2,3
25907,2012,12,15,10,4,6.0,93.35,1021.0,7.0,30.0,0.0,0.0,2,3
25908,2012,12,15,11,4,6.0,93.35,1020.0,7.0,34.0,0.0,0.0,3,3
25909,2012,12,15,12,4,6.0,87.19,1020.0,8.0,38.0,0.0,0.0,3,3
25910,2012,12,15,13,4,6.0,93.35,1020.0,7.0,43.0,0.0,0.0,3,3
25911,2012,12,15,14,4,6.0,93.35,1020.0,7.0,47.0,0.0,0.0,3,3
25912,2012,12,15,15,4,6.0,93.35,1020.0,7.0,51.0,0.1,0.1,3,3
25913,2012,12,15,16,4,6.0,93.35,1020.0,7.0,54.0,0.0,0.0,3,3
25914,2012,12,15,17,4,7.0,93.4,1020.0,8.0,57.0,0.0,0.0,4,3
25915,2012,12,15,18,4,7.0,93.4,1021.0,8.0,60.0,0.0,0.0,4,3
25916,2012,12,15,19,4,7.0,93.4,1021.0,8.0,62.0,0.0,0.0,4,3
25917,2012,12,15,20,4,8.0,100.0,1021.0,8.0,3.0,0.0,0.0,4,1
25918,2012,12,15,21,4,8.0,93.45,1022.0,9.0,7.0,0.0,0.0,3,1
25919,2012,12,15,22,4,8.0,93.45,1022.0,9.0,10.0,0.0,0.0,3,1
25920,2012,12,15,23,4,8.0,93.45,1022.0,9.0,13.0,0.0,0.0,2,1
25921,2012,12,16,0,4,7.0,81.61,1022.0,10.0,18.0,0.0,0.0,2,1
25922,2012,12,16,1,4,7.0,81.61,1021.0,10.0,22.0,0.0,0.0,2,1
25923,2012,12,16,2,4,7.0,81.61,1021.0,10.0,26.0,0.0,0.0,2,1
25924,2012,12,16,3,4,7.0,81.61,1021.0,10.0,29.0,0.0,0.0,2,1
25925,2012,12,16,4,4,7.0,81.61,1021.0,10.0,32.0,0.0,0.0,2,1
25926,2012,12,16,5,4,7.0,81.61,1021.0,10.0,36.0,0.0,0.0,2,1
25927,2012,12,16,6,4,6.0,76.18,1021.0,10.0,41.0,0.0,0.0,2,1
25928,2012,12,16,7,4,6.0,76.18,1021.0,10.0,46.0,0.0,0.0,2,1
25929,2012,12,16,8,4,6.0,76.18,1021.0,10.0,52.0,0.0,0.0,2,1
25930,2012,12,16,9,4,6.0,76.18,1022.0,10.0,56.0,0.0,0.0,2,1
25931,2012,12,16,10,4,6.0,76.18,1022.0,10.0,60.0,0.4,0.4,2,1
