year,month,day,hour,season,DEWP,HUMI,PRES,TEMP,Iws,precipitation,Iprec,Air Quality,cbwd_new
2012,4,12,11,1,7,51.75,1013.9,17,3,0,0,1,1
2012,4,12,12,1,8,48.87,1011.9,19,5,0,0,1,2
2012,4,12,13,1,9,49.15,1010.8,20,10,0,0,1,2
2012,4,12,14,1,9,55.67,1010.2,18,15,0,0,1,2
2012,4,12,15,1,10,59.54,1009.1,18,20,0,0,1,2
2012,4,12,16,1,10,59.54,1009.1,18,25,0,0,2,2
2012,4,12,17,1,10,63.41,1009.1,17,30,0,0,2,2
2012,4,12,18,1,11,72.23,1009.1,16,34,0,0,2,2
2012,4,12,19,1,11,77.01,1010.2,15,38,0,0,2,2
2012,4,12,20,1,11,77.01,1010.8,15,3,0,0,2,1
2012,4,12,21,1,11,82.14,1010.2,14,7,0.5,0.5,2,1
2012,4,12,22,1,11,82.14,1010.2,14,11,0.5,1,2,1
2012,4,12,23,1,12,87.75,1010.2,14,4,0.4,1.4,2,2
2012,4,13,0,1,12,87.75,1009.1,14,8,1.2,2.6,1,2
2012,4,13,1,1,12,87.75,1009.1,14,10,2.3,4.9,1,2
2012,4,13,2,1,12,87.75,1008.1,14,0,1.8,6.7,1,5
2012,4,13,3,1,13,93.7,1008.1,14,3,0.4,7.1,1,1
2012,4,13,4,1,13,93.7,1009.1,14,5,0.2,7.3,1,1
2012,4,13,5,1,13,93.7,1009.1,14,8,1,8.3,1,1
2012,4,13,6,1,12,87.75,1010.2,14,11,0,0,1,1
2012,4,13,7,1,12,87.75,1010.2,14,14,0.1,0.1,1,1
2012,4,13,8,1,12,93.65,1010.8,13,19,0,0,1,1
2012,4,13,9,1,12,93.65,1011.9,13,21,0,0,1,1
2012,4,13,10,1,11,87.66,1012.9,13,23,0,0,1,1
2012,4,13,11,1,12,87.75,1012.9,14,25,0,0,1,1
2012,4,13,12,1,12,87.75,1012.9,14,28,0,0,2,1
2012,4,13,13,1,12,87.75,1011.9,14,32,0,0,2,1
2012,4,13,14,1,12,87.75,1011.9,14,33,0,0,2,1
2012,4,13,15,1,12,87.75,1011.9,14,36,0,0,2,1
2012,4,13,16,1,12,87.75,1011.9,14,38,0,0,2,1
2012,4,13,17,1,12,82.27,1011.9,15,1,0,0,2,5
2012,4,13,18,1,12,87.75,1012.9,14,2,0,0,3,1
2012,4,13,19,1,12,87.75,1012.9,14,3,0,0,3,1
2012,4,13,20,1,12,82.27,1013.9,15,5,0,0,3,1
2012,4,13,21,1,12,82.27,1013.9,15,2,0,0,3,2
2012,4,13,22,1,12,87.75,1014.9,14,5,0,0,2,2
2012,4,13,23,1,12,87.75,1014.9,14,8,0,0,2,2
2012,4,14,0,1,12,93.65,1014.9,13,10,0,0,2,2
2012,4,14,1,1,12,93.65,1014.9,13,13,0,0,3,2
2012,4,14,2,1,11,93.6,1014.9,12,2,0,0,3,4
2012,4,14,3,1,11,87.66,1014.9,13,1,0,0,3,2
2012,4,14,4,1,11,87.66,1014.9,13,0,0,0,3,5
2012,4,14,5,1,11,87.66,1014.9,13,0,0,0,3,5
2012,4,14,6,1,11,87.66,1015.9,13,0,0,0,3,5
2012,4,14,7,1,11,87.66,1015.9,13,2,0,0,3,1
2012,4,14,8,1,12,82.27,1015.9,15,1,0,0,3,5
2012,4,14,9,1,12,77.17,1016.9,16,1,0,0,4,5
2012,4,14,10,1,11,63.64,1015.9,18,1,0,0,3,5
2012,4,14,11,1,12,63.87,1015.9,19,2,0,0,3,5
2012,4,14,12,1,10,55.93,1014.9,19,3,0,0,3,2
2012,4,14,13,1,10,52.56,1013.9,20,2,0,0,2,1
2012,4,14,14,1,11,59.78,1013.9,19,4,0,0,2,2
2012,4,14,15,1,12,72.42,1013.9,17,9,0,0,2,2
2012,4,14,16,1,12,72.42,1013.9,17,12,0,0,2,2
2012,4,14,17,1,11,67.78,1012.9,17,15,0,0,2,2
2012,4,14,18,1,11,72.23,1012.9,16,19,0,0,2,2
2012,4,14,19,1,11,77.01,1011.9,15,24,0,0,2,2
2012,4,14,20,1,9,71.85,1012.9,14,28,0,0,2,2
2012,4,14,21,1,9,71.85,1013.9,14,31,0,0,2,2
2012,4,14,22,1,9,71.85,1013.9,14,34,0,0,2,2
2012,4,14,23,1,9,71.85,1012.9,14,37,0,0,2,2
2012,4,15,0,1,9,76.68,1012.9,13,41,0,0,2,2
2012,4,15,1,1,10,82.01,1011.9,13,43,0,0,2,2
2012,4,15,2,1,10,82.01,1011.9,13,46,0,0,2,2
2012,4,15,3,1,10,82.01,1011.9,13,2,0,0,2,1
2012,4,15,4,1,10,82.01,1011.9,13,2,0,0,2,2
2012,4,15,5,1,10,82.01,1011.9,13,2,0,0,2,1
2012,4,15,6,1,10,82.01,1012.9,13,1,0,0,2,2
2012,4,15,7,1,10,76.84,1012.9,14,4,0,0,2,2
2012,4,15,8,1,11,77.01,1012.9,15,6,0,0,2,2
2012,4,15,9,1,11,77.01,1012.9,15,10,0,0,2,2
2012,4,15,10,1,12,67.99,1012.9,18,13,0,0,2,2
2012,4,15,11,1,12,60.03,1011.9,20,3,0,0,2,4
2012,4,15,12,1,10,52.56,1011.9,20,5,0,0,2,4
2012,4,15,13,1,11,52.83,1011.9,21,7,0,0,2,4
2012,4,15,14,1,10,52.56,1010.8,20,1,0,0,2,5
2012,4,15,15,1,9,49.15,1010.2,20,2,0,0,2,5
2012,4,15,16,1,10,52.56,1010.2,20,1,0,0,2,1
2012,4,15,17,1,11,59.78,1010.2,19,4,0,0,2,4
2012,4,15,18,1,10,59.54,1010.8,18,7,0,0,2,4
2012,4,15,19,1,9,63.18,1010.8,16,3,0,0,2,2
2012,4,15,20,1,9,63.18,1011.9,16,5,0,0,2,2
2012,4,15,21,1,10,67.57,1011.9,16,7,0,0,2,2
2012,4,15,22,1,11,77.01,1011.9,15,11,0,0,2,2
2012,4,15,23,1,11,77.01,1011.9,15,14,0,0,2,2
2012,4,16,0,1,11,82.14,1012.9,14,2,0,0,2,4
2012,4,16,1,1,10,82.01,1011.9,13,4,0,0,2,4
2012,4,16,2,1,10,82.01,1011.9,13,6,0,0,2,4
2012,4,16,3,1,10,87.57,1011.9,12,7,0,0,2,4
2012,4,16,4,1,10,82.01,1011.9,13,0,0,0,2,5
2012,4,16,5,1,10,87.57,1012.9,12,0,0,0,2,5
2012,4,16,6,1,10,87.57,1013.9,12,1,0,0,2,3
2012,4,16,7,1,12,87.75,1013.9,14,1,0,0,2,4
2012,4,16,8,1,13,82.4,1014.9,16,0,0,0,2,5
2012,4,16,9,1,13,72.6,1014.9,18,3,0,0,4,3
2012,4,16,10,1,14,68.4,1014.9,20,3,0,0,4,1
2012,4,16,11,1,12,53.1,1014.9,22,7,0,0,4,1
2012,4,16,12,1,10,43.76,1013.9,23,12,0,0,3,1
2012,4,16,13,1,10,43.76,1013.9,23,17,0,0,3,1
2012,4,16,14,1,10,43.76,1012.9,23,22,0,0,3,1
2012,4,16,15,1,10,46.49,1012.9,22,25,0,0,2,1
2012,4,16,16,1,9,43.47,1012.9,22,28,0,0,2,1
2012,4,16,17,1,10,46.49,1012.9,22,32,0,0,2,1
2012,4,16,18,1,9,46.21,1013.9,21,36,0,0,2,1
2012,4,16,19,1,7,42.9,1013.9,20,39,0,0,2,1
2012,4,16,20,1,4,39.46,1014.9,18,6,0,0,3,2
2012,4,16,21,1,12,72.42,1014.9,17,5,0,0,3,1
2012,4,16,22,1,11,77.01,1015.9,15,9,0,0,3,1
2012,4,16,23,1,11,82.14,1015.9,14,12,0,0,2,1
2012,4,17,0,1,10,76.84,1015.9,14,15,0,0,2,1
2012,4,17,1,1,10,82.01,1015.9,13,18,0,0,2,1
2012,4,17,2,1,10,82.01,1015.9,13,19,0,0,2,1
2012,4,17,3,1,10,87.57,1015.9,12,2,0,0,2,2
2012,4,17,4,1,9,81.88,1015.9,12,0,0,0,2,5
2012,4,17,5,1,10,87.57,1015.9,12,4,0,0,2,1
2012,4,17,6,1,10,87.57,1015.9,12,6,0,0,2,1
2012,4,17,7,1,10,82.01,1015.9,13,10,0,0,2,1
2012,4,17,8,1,11,82.14,1016.9,14,14,0,0,4,1
2012,4,17,9,1,11,82.14,1016.9,14,3,0,0,3,2
2012,4,17,10,1,10,63.41,1016.9,17,3,0,0,2,1
2012,4,20,17,1,15,72.96,1008.1,20,11,0,0,2,1
2012,4,20,18,1,15,77.64,1008.1,19,15,0,0,2,1
2012,4,20,19,1,15,72.96,1008.1,20,3,0,0,2,2
2012,4,20,20,1,14,72.78,1009.1,19,6,1.1,1.1,2,2
2012,4,20,21,1,15,82.65,1009.1,18,7,0.6,1.7,3,2
2012,4,20,22,1,15,88.02,1009.1,17,2,1.7,3.4,3,4
2012,4,20,23,1,15,88.02,1009.1,17,4,4.6,8,3,4
2012,4,21,0,1,14,87.93,1008.1,16,5,1.1,9.1,2,4
2012,4,21,1,1,15,93.8,1007.1,16,2,0.4,9.5,2,2
2012,4,21,2,1,14,87.93,1006.1,16,4,1.4,10.9,1,2
2012,4,21,3,1,14,87.93,1006.1,16,2,0.9,11.8,2,4
2012,4,21,4,1,14,87.93,1005.1,16,2,0.2,12,2,3
2012,4,21,5,1,14,93.75,1005.1,15,5,0,0,2,3
2012,4,21,6,1,14,93.75,1005.1,15,9,0,0,2,3
2012,4,21,7,1,13,87.84,1005.1,15,13,0,0,2,3
2012,4,21,8,1,14,87.93,1006.1,16,19,0,0,2,3
2012,4,21,9,1,14,87.93,1006.1,16,24,0,0,3,3
2012,4,21,10,1,13,82.4,1007.1,16,31,0,0,2,3
2012,4,21,11,1,13,82.4,1007.1,16,39,0,0,2,3
2012,4,21,12,1,14,87.93,1006.1,16,45,0,0,2,3
2012,4,21,13,1,13,82.4,1006.1,16,53,0,0,2,3
2012,4,21,14,1,13,82.4,1006.1,16,61,0,0,2,3
2012,4,21,15,1,13,82.4,1007.1,16,68,0,0,2,3
2012,4,21,16,1,13,77.32,1006.1,17,76,0,0,2,3
2012,4,21,17,1,13,77.32,1007.1,17,82,0,0,2,3
2012,4,21,18,1,13,77.32,1007.1,17,86,0,0,2,3
2012,4,21,19,1,13,77.32,1008.1,17,89,0,0,2,3
2012,4,21,20,1,13,82.4,1009.1,16,92,0,0,2,3
2012,4,21,21,1,13,82.4,1009.1,16,95,0,0,2,3
2012,4,21,22,1,13,82.4,1010.2,16,98,0,0,2,3
2012,4,21,23,1,13,82.4,1010.2,16,101,0,0,2,3
2012,4,22,0,1,13,87.84,1010.2,15,3,0,0,2,4
2012,4,22,1,1,13,93.7,1009.1,14,6,0,0,2,4
2012,4,22,2,1,13,93.7,1009.1,14,8,0,0,2,4
2012,4,22,3,1,12,87.75,1009.1,14,10,0,0,2,4
2012,4,22,4,1,12,93.65,1009.1,13,12,0,0,3,4
2012,4,22,5,1,13,93.7,1009.1,14,14,0,0,2,4
2012,4,22,6,1,13,100,1010.2,13,0,0,0,3,5
2012,4,22,7,1,14,87.93,1010.8,16,2,0,0,3,4
2012,4,22,8,1,14,72.78,1010.8,19,5,0,0,3,4
2012,4,22,9,1,13,60.27,1011.9,21,10,0,0,3,4
2012,4,22,10,1,14,56.95,1011.9,23,14,0,0,3,4
2012,4,22,11,1,13,53.36,1010.8,23,18,0,0,2,4
2012,4,22,12,1,13,50.24,1010.8,24,21,0,0,2,4
2012,4,22,13,1,14,47.61,1010.2,26,23,0,0,2,4
2012,4,22,14,1,12,41.78,1010.2,26,26,0,0,2,4
2012,4,22,15,1,12,41.78,1009.1,26,28,0,0,2,4
2012,4,22,16,1,12,41.78,1009.1,26,31,0,0,2,4
2012,4,22,17,1,14,53.62,1009.1,24,37,0,0,2,4
2012,4,22,18,1,11,46.78,1009.1,23,6,0,0,2,2
2012,4,22,19,1,11,52.83,1009.1,21,11,0,0,2,2
2012,4,22,20,1,11,52.83,1010.2,21,16,0,0,2,2
2012,4,22,21,1,11,56.19,1010.2,20,21,0,0,2,2
2012,4,22,22,1,12,63.87,1010.2,19,26,0,0,2,2
2012,4,22,23,1,13,72.6,1010.2,18,30,0,0,2,2
2012,4,23,0,1,13,72.6,1010.2,18,35,0,0,2,2
2012,4,23,1,1,14,77.48,1009.1,18,39,0,0,2,2
2012,4,23,2,1,14,82.52,1009.1,17,43,0,0,2,2
2012,4,23,3,1,14,82.52,1009.1,17,47,0,0,2,2
2012,4,23,4,1,13,77.32,1009.1,17,52,0,0,2,2
2012,4,23,5,1,13,77.32,1009.1,17,55,0,0,2,2
2012,4,23,6,1,14,82.52,1010.2,17,58,0,0,2,2
2012,4,23,7,1,14,77.48,1010.2,18,62,0,0,2,2
2012,4,23,8,1,15,72.96,1010.2,20,67,0,0,2,2
2012,4,23,9,1,15,64.54,1010.2,22,73,0,0,2,2
2012,4,23,10,1,15,60.74,1010.2,23,79,0,0,2,2
2012,4,23,11,1,16,57.44,1009.1,25,84,0,0,2,2
2012,4,23,12,1,15,50.78,1009.1,26,90,0,0,2,2
2012,4,23,13,1,15,50.78,1008.1,26,96,0,0,2,2
2012,4,23,14,1,14,47.61,1007.1,26,102,0,0,2,2
2012,4,23,15,1,15,50.78,1007.1,26,108,0,0,2,2
2012,4,23,16,1,16,54.14,1006.1,26,115,0,0,2,2
2012,4,23,17,1,15,53.88,1006.1,25,121,0,0,2,2
2012,4,23,18,1,15,60.74,1006.1,23,127,0,0,2,2
2012,4,23,19,1,16,73.14,1007.1,21,133,0,0,2,2
2012,4,23,20,1,17,77.94,1007.1,21,141,0,0,2,2
2012,4,23,21,1,17,82.89,1007.1,20,148,0,0,2,2
2012,4,23,22,1,17,82.89,1007.1,20,155,0,0,2,2
2012,4,25,1,1,18,88.28,999,20,3,0,0,1,4
2012,4,25,2,1,19,93.98,999,20,3,0.3,0.3,2,2
2012,4,25,3,1,19,93.98,999,20,2,1.6,1.9,2,4
2012,4,25,4,1,19,93.98,999,20,5,0.2,2.1,2,4
2012,4,25,5,1,19,88.37,1000,21,8,0,0,1,4
2012,4,25,6,1,19,88.37,1000,21,13,0,0,1,4
2012,4,25,7,1,18,88.28,1001,20,10,0,0,1,3
2012,4,25,8,1,16,88.11,1003.1,18,20,0,0,1,3
2012,4,25,9,1,16,88.11,1004.1,18,29,0,0,2,3
2012,4,25,10,1,15,82.65,1004.1,18,37,0,0,2,3
2012,4,25,11,1,16,88.11,1005.1,18,46,0,0,1,3
2012,4,25,12,1,15,82.65,1005.1,18,55,0,0,2,3
2012,4,25,13,1,13,72.6,1005.1,18,60,0,0,2,3
2012,4,25,14,1,14,77.48,1006.1,18,67,0,0,2,3
2012,4,25,15,1,14,77.48,1007.1,18,75,0,0,2,3
2012,4,25,16,1,14,72.78,1007.1,19,80,0,0,2,3
2012,4,25,17,1,16,93.84,1008.1,17,87,0,0,2,3
2012,4,25,18,1,16,88.11,1009.1,18,91,0,0,2,3
2012,4,25,19,1,15,88.02,1010.2,17,95,0,0,3,3
2012,4,25,20,1,15,88.02,1010.8,17,97,0,0,3,3
2012,4,25,21,1,15,88.02,1010.8,17,2,0,0,3,4
2012,4,25,22,1,16,93.84,1011.9,17,2,0,0,3,3
2012,4,25,23,1,15,82.65,1011.9,18,5,0,0,3,3
2012,4,26,0,1,12,67.99,1012.9,18,10,0,0,2,3
2012,4,26,1,1,11,72.23,1012.9,16,13,0,0,2,3
2012,4,26,2,1,13,82.4,1012.9,16,3,0,0,2,1
2012,4,26,3,1,12,87.75,1012.9,14,6,0,0,2,1
2012,4,26,4,1,11,82.14,1012.9,14,0,0,0,2,5
2012,4,26,5,1,11,82.14,1012.9,14,0,0,0,1,5
2012,4,26,6,1,12,87.75,1013.9,14,0,0,0,2,5
2012,4,26,7,1,12,77.17,1013.9,16,3,0,0,2,3
2012,4,26,8,1,11,63.64,1014.9,18,5,0,0,2,3
2012,4,26,9,1,11,56.19,1014.9,20,6,0,0,3,3
2012,4,26,10,1,9,43.47,1014.9,22,3,0,0,2,4
2012,4,26,11,1,8,40.63,1014.9,22,3,0,0,2,3
2012,4,26,12,1,7,35.71,1013.9,23,2,0,0,2,1
2012,4,26,13,1,4,27.31,1012.9,24,2,0,0,2,3
2012,4,26,14,1,5,31.1,1012.9,23,2,0,0,2,1
2012,4,26,15,1,3,25.45,1011.9,24,1,0,0,2,3
2012,4,26,16,1,5,31.1,1010.8,23,3,0,0,3,4
2012,4,26,17,1,8,38.24,1010.8,23,4,0,0,2,2
2012,4,26,18,1,4,32.75,1010.8,21,9,0,0,2,2
2012,4,26,19,1,6,42.61,1011.9,19,12,0,0,2,2
2012,4,26,20,1,5,42.32,1011.9,18,17,0,0,2,2
2012,4,26,21,1,8,55.41,1011.9,17,22,0,0,2,2
2012,4,26,22,1,8,55.41,1011.9,17,26,0,0,2,2
2012,4,26,23,1,8,59.04,1010.8,16,31,0,0,2,2
2012,4,27,0,1,8,59.04,1010.8,16,36,0,0,2,2
2012,4,27,1,1,6,48.31,1010.2,17,41,0,0,2,2
2012,4,27,2,1,8,59.04,1010.2,16,46,0,0,2,2
2012,4,27,3,1,8,62.95,1010.2,15,50,0,0,2,2
2012,4,27,4,1,8,62.95,1010.2,15,55,0,0,2,2
2012,4,27,5,1,9,67.36,1010.2,15,58,0,0,2,2
2012,4,27,6,1,9,67.36,1010.8,15,61,0,0,2,2
2012,4,27,7,1,10,63.41,1010.8,17,65,0,0,2,2
2012,4,27,8,1,9,52.3,1010.8,19,69,0,0,2,2
2012,4,27,9,1,10,46.49,1010.8,22,5,0,0,2,4
2012,4,27,10,1,11,44.04,1010.8,24,10,0,0,2,4
2012,4,27,12,1,12,44.33,1010.2,25,5,0,0,2,2
2012,4,27,13,1,12,41.78,1009.1,26,5,0,0,2,4
2012,4,27,14,1,11,41.49,1009.1,25,6,0,0,2,2
2012,4,27,15,1,12,44.33,1008.1,25,12,0,0,2,2
2012,4,27,16,1,12,47.05,1008.1,24,18,0,0,2,2
2012,4,27,17,1,11,49.7,1008.1,22,25,0,0,2,2
2012,4,27,18,1,11,52.83,1008.1,21,32,0,0,2,2
2012,4,27,19,1,11,56.19,1009.1,20,37,0,0,2,2
2012,4,27,20,1,11,59.78,1009.1,19,43,0,0,2,2
2012,4,27,21,1,12,63.87,1009.1,19,49,0,0,2,2
2012,4,27,22,1,12,67.99,1009.1,18,54,0,0,1,2
2012,4,27,23,1,12,67.99,1009.1,18,59,0,0,2,2
2012,4,28,0,1,12,72.42,1009.1,17,63,0,0,1,2
2012,4,28,1,1,12,72.42,1009.1,17,66,0,0,2,2
2012,4,28,2,1,12,72.42,1009.1,17,70,0,0,2,2
2012,4,28,3,1,12,72.42,1010.2,17,73,0,0,2,2
2012,4,28,4,1,12,72.42,1010.2,17,77,0,0,2,2
2012,4,28,5,1,12,77.17,1010.2,16,79,0,0,2,2
2012,4,28,6,1,12,72.42,1010.2,17,82,0,0,2,2
2012,4,28,7,1,13,68.2,1010.8,19,85,0,0,2,2
2012,4,28,8,1,13,64.09,1010.8,20,88,0,0,2,2
2012,4,28,9,1,14,53.62,1010.8,24,91,0,0,2,2
2012,4,28,10,1,15,53.88,1010.8,25,95,0,0,2,2
2012,4,28,11,1,16,54.14,1010.8,26,100,0,0,2,2
2012,4,28,12,1,17,54.39,1010.2,27,106,0,0,1,2
2012,4,28,13,1,18,57.93,1010.2,27,110,0,0,1,2
2012,4,28,14,1,17,54.39,1009.1,27,116,0,0,1,2
2012,4,28,15,1,18,57.93,1009.1,27,122,0,0,1,2
2012,4,28,16,1,18,61.44,1008.1,26,129,0,0,1,2
2012,4,28,17,1,18,65.19,1008.1,25,137,0,0,1,2
2012,4,28,18,1,18,73.5,1008.1,23,143,0,0,1,2
2012,4,28,19,1,17,69.01,1009.1,23,148,0,0,1,2
2012,4,28,20,1,18,78.09,1009.1,22,154,0,0,1,2
2012,4,29,6,1,20,94.03,1006.1,21,4,0,0,1,4
2012,4,29,7,1,20,94.03,1006.1,21,2,0,0,1,2
2012,4,29,8,1,20,88.45,1006.1,22,5,0,0,1,2
2012,4,29,9,1,20,88.45,1006.1,22,8,1.6,1.6,1,2
2012,4,29,10,1,20,88.45,1006.1,22,2,0.4,2,1,1
2012,4,29,11,1,20,88.45,1005.1,22,1,0,0,1,2
2012,4,29,12,1,20,78.39,1005.1,24,1,0,0,1,1
2012,4,29,13,1,20,78.39,1004.1,24,0,0,0,1,5
2012,4,29,14,1,20,83.25,1004.1,23,3,0,0,2,1
2012,4,29,15,1,20,83.25,1003.1,23,5,0,0,2,1
2012,4,29,16,1,20,78.39,1003.1,24,1,0,0,1,5
2012,4,29,17,1,19,73.67,1004.1,24,2,0,0,1,5
2012,4,29,18,1,19,73.67,1003.1,24,3,0,0,2,5
2012,4,29,19,1,19,73.67,1004.1,24,4,0,0,2,5
2012,4,29,20,1,20,83.25,1005.1,23,1,0,0,2,1
2012,4,29,21,1,20,78.39,1005.1,24,0,0,0,2,5
2012,4,29,22,1,19,83.13,1004.1,22,5,0,0,2,1
2012,4,29,23,1,20,88.45,1005.1,22,9,0,0,2,1
2012,4,30,0,1,19,88.37,1005.1,21,13,0,0,2,1
2012,4,30,1,1,19,93.98,1005.1,20,17,0.1,0.1,1,1
2012,4,30,2,1,18,93.94,1005.1,19,21,0.1,0.2,2,1
2012,4,30,3,1,17,93.89,1005.1,18,24,0,0,1,1
2012,4,30,4,1,17,93.89,1005.1,18,28,0,0,1,1
2012,4,30,5,1,17,93.89,1005.1,18,30,0,0,1,1
2012,4,30,6,1,16,93.84,1006.1,17,34,0,0,1,1
2012,4,30,7,1,16,88.11,1007.1,18,38,0,0,1,1
2012,4,30,8,1,16,88.11,1008.1,18,43,0,0,1,1
2012,4,30,9,1,16,88.11,1008.1,18,47,0,0,1,1
2012,4,30,10,1,16,82.77,1008.1,19,52,0,0,1,1
2012,4,30,11,1,16,82.77,1008.1,19,57,0,0,1,1
2012,4,30,12,1,16,82.77,1007.1,19,62,0,0,1,1
2012,4,30,13,1,16,82.77,1007.1,19,67,0,0,2,1
2012,4,30,14,1,16,77.79,1007.1,20,70,0,0,2,1
2012,4,30,15,1,16,77.79,1006.1,20,74,0,0,2,1
2012,4,30,16,1,16,77.79,1006.1,20,79,0,0,2,1
2012,4,30,17,1,16,82.77,1006.1,19,85,0,0,2,1
2012,4,30,18,1,16,82.77,1006.1,19,90,0,0,2,1
2012,4,30,19,1,15,82.65,1006.1,18,95,0,0,2,1
2012,4,30,20,1,15,82.65,1006.1,18,101,0,0,2,1
2012,4,30,21,1,16,88.11,1007.1,18,104,0,0,2,1
2012,4,30,22,1,16,88.11,1007.1,18,107,0,0,2,1
2012,4,30,23,1,16,88.11,1007.1,18,2,0,0,2,2
2012,5,1,0,1,16,88.11,1006.1,18,2,0,0,2,1
2012,5,1,1,1,16,93.84,1005.1,17,3,0,0,1,2
2012,5,1,2,1,16,93.84,1005.1,17,3,0,0,1,1
2012,5,1,3,1,16,93.84,1004.1,17,6,0,0,1,1
2012,5,1,4,1,16,93.84,1004.1,17,9,0.1,0.1,2,1
2012,5,1,5,1,16,93.84,1004.1,17,12,0.2,0.3,1,1
2012,5,1,6,1,16,93.84,1004.1,17,15,0.1,0.4,1,1
2012,5,1,7,1,17,93.89,1004.1,18,17,0,0,1,1
2012,5,1,8,1,17,93.89,1005.1,18,0,0,0,1,5
2012,5,1,9,1,17,93.89,1004.1,18,3,0,0,1,2
2012,5,1,10,1,17,88.2,1005.1,19,1,0,0,1,1
2012,5,1,11,1,17,88.2,1006.1,19,4,0,0,2,3
2012,5,1,12,1,17,93.89,1005.1,18,8,0,0,3,3
2012,5,1,13,1,17,88.2,1005.1,19,12,0,0,2,3
2012,5,1,14,1,17,82.89,1005.1,20,15,0,0,2,3
2012,5,1,15,1,17,82.89,1004.1,20,20,0,0,1,3
2012,5,1,16,1,16,82.77,1004.1,19,28,0,0,2,3
2012,5,1,17,1,16,88.11,1005.1,18,35,0.2,0.2,2,3
2012,5,1,18,1,16,93.84,1006.1,17,42,0.2,0.4,2,3
2012,5,1,19,1,15,93.8,1007.1,16,48,0,0,1,3
2012,5,1,20,1,15,88.02,1007.1,17,55,0,0,1,3
2012,5,1,21,1,15,88.02,1008.1,17,59,0,0,2,3
2012,5,1,22,1,15,88.02,1008.1,17,65,0,0,2,3
2012,5,1,23,1,15,88.02,1008.1,17,71,0,0,2,3
2012,5,2,0,1,15,88.02,1007.1,17,76,0,0,2,3
2012,5,2,1,1,15,88.02,1007.1,17,81,0,0,2,3
2012,5,2,2,1,15,88.02,1007.1,17,86,0,0,2,3
2012,5,2,3,1,15,88.02,1007.1,17,91,0,0,2,3
2012,5,2,4,1,15,88.02,1007.1,17,96,0,0,4,3
2012,5,2,5,1,15,88.02,1007.1,17,101,0,0,4,3
2012,5,2,6,1,15,88.02,1007.1,17,106,0,0,3,3
2012,5,2,7,1,15,88.02,1008.1,17,111,0,0,2,3
2012,5,2,8,1,15,82.65,1009.1,18,117,0,0,2,3
2012,5,2,9,1,15,82.65,1009.1,18,123,0,0,2,3
2012,5,2,10,1,16,82.77,1010.2,19,128,0,0,2,3
2012,5,2,11,1,16,77.79,1010.2,20,133,0,0,2,3
2012,5,2,12,1,16,68.81,1009.1,22,6,0,0,2,1
2012,5,2,13,1,16,68.81,1009.1,22,12,0,0,2,1
2012,5,2,15,1,16,68.81,1008.1,22,22,0,0,2,1
2012,5,2,16,1,16,68.81,1008.1,22,26,0,0,2,1
2012,5,2,17,1,16,68.81,1008.1,22,29,0,0,2,1
2012,5,2,18,1,16,73.14,1008.1,21,32,0,0,2,1
2012,5,2,19,1,16,77.79,1009.1,20,35,0,0,2,1
2012,5,2,20,1,16,77.79,1009.1,20,38,0,0,2,1
2012,5,2,21,1,16,77.79,1009.1,20,40,0,0,2,1
2012,5,2,22,1,16,82.77,1009.1,19,0,0,0,2,5
2012,5,2,23,1,16,82.77,1009.1,19,1,0,0,2,4
2012,5,3,0,1,16,88.11,1009.1,18,0,0,0,2,5
2012,5,3,1,1,16,88.11,1009.1,18,0,0,0,3,5
2012,5,3,2,1,16,93.84,1008.1,17,0,0,0,3,5
2012,5,3,3,1,15,88.02,1009.1,17,0,0,0,3,5
2012,5,3,4,1,15,93.8,1009.1,16,0,0,0,3,5
2012,5,3,5,1,15,93.8,1009.1,16,0,0,0,3,5
2012,5,3,6,1,16,93.84,1010.2,17,0,0,0,3,5
2012,5,3,7,1,18,93.94,1010.2,19,0,0,0,4,5
2012,5,3,8,1,18,78.09,1010.2,22,2,0,0,4,3
2012,5,3,9,1,18,69.2,1010.2,24,5,0,0,3,3
2012,5,3,10,1,17,61.21,1010.2,25,3,0,0,3,1
2012,5,3,11,1,16,51.05,1010.2,27,4,0,0,3,1
2012,5,3,12,1,15,50.78,1009.1,26,6,0,0,3,1
2012,5,3,13,1,15,47.88,1009.1,27,9,0,0,2,1
2012,5,3,14,1,15,47.88,1008.1,27,14,0,0,3,1
2012,5,3,15,1,13,39.67,1007.1,28,18,0,0,2,1
2012,5,3,16,1,12,39.39,1007.1,27,23,0,0,2,1
2012,5,3,17,1,9,34.21,1008.1,26,28,0,0,2,1
2012,5,3,18,1,8,31.97,1008.1,26,31,0,0,2,1
2012,5,3,19,1,9,36.29,1008.1,25,33,0,0,2,1
2012,5,3,20,1,16,60.98,1009.1,24,3,0,0,3,4
2012,5,3,21,1,16,68.81,1009.1,22,5,0,0,4,4
2012,5,3,22,1,16,68.81,1009.1,22,2,0,0,5,2
2012,5,3,23,1,16,68.81,1009.1,22,4,0,0,4,2
2012,5,4,0,1,16,68.81,1009.1,22,5,0,0,4,2
2012,5,4,1,1,16,73.14,1008.1,21,7,0,0,3,2
2012,5,4,2,1,15,68.61,1008.1,21,0,0,0,4,5
2012,5,4,3,1,16,77.79,1008.1,20,1,0,0,4,1
2012,5,4,4,1,16,82.77,1009.1,19,3,0,0,3,4
